name,price,regular_price,status,sku,brand,image,features
Lenovo C260 Quad Core All in One PC,To be announced,,Out Of Stock,1803,Lenovo,https://www.startech.com.bd/image/cache/data/all in all/Lenovo C260 Intel Pentium-500x500.jpg,"[{'Processor Type': 'Intel Pentium Quad-Core Processor J2900 '}, {'Processor Speed': '(2M Cache, 2.41 GHz up to 2.67 GHz)'}, {'Main Board': 'Intel Chipset'}, {'RAM': '2GB DDR3 1600MHz RAM'}, {'Hard Disk': '500GB SATA HDD'}, {'Screen Size': '19.5” HD LED Display'}, {'Graphics Card': 'Intel HD Graphics '}, {'Audio': 'On Board'}, {'Optical Drive': ' DVD Reader/Writer Drive'}, {'Mouse': 'Lenovo Optical Wired Mouse'}, {'Keyboard': 'Lenovo Slim Wired Keyboard'}, {'Interface': ' 6 USB ports (2 USB 3.0, 4 USB 2.0), \r\n6-in-1 card reader (SD/SDHC/SDXC/MMC/MS/MS-Pro), \r\nCombo jack , \r\n10/100/1000 LAN ,\r\nOneKey TV Tuner,\r\nHDMI'}, {'Warranty': '1 Year'}]"
HP LaserJet Pro M706n A3 Printer,To be announced,,Out Of Stock,1809,HP,https://www.startech.com.bd/image/cache/catalog/printer/hp-printer/m706n/m706n-01-500x500.jpg,"[{'Display': '2 line LCD (text)'}, {'Power': '220-volt input voltage: 220 to 240 VAC (+/- 10%), 50/60 Hz (+/- 3 Hz)'}, {'Power Consumption': '680 watts (printing), 11 watts (ready), 2.5 watts (sleep), 0.2 watts (off)'}, {'Dimensions': '500 x 425 x 295 mm'}, {'Weight': '17 kg'}, {'Color': 'Black'}, {'Print Technology': 'Laser'}, {'Print Speed': 'Print: Up to 35 ppm, A4/letter; Up to 18 ppm, A3; Optional duplex: Up to 24 ipm, A4/letter'}, {'Print Resolution': 'Up to 1200 x 1200 dpi'}, {'First Print Out Time': 'Black (A4, letter): As fast as 9 seconds from ready'}, {'Duplex Printing': 'Manual (driver support provided) Optional Duplexer accessory'}, {'Input Capacity': 'Input Capacity: Up to 350 sheets Standard: Tray 1: 100-sheet multipurpose tray, Tray 2: 250-sheet input tray; Up to 850 sheets with optional 500-sheet input tray 3; Optional duplexer for two sided printing'}, {'Output Capacity': '250-sheet output bin'}, {'Paper Size': 'Tray 1: A4, A3, B4 (JIS), B5 (JIS), A5, 16K; letter, legal, executive, 11 x 17, 8.5 x 13; envelopes(B5, C5, DL, No. 10, Monarch); postcard (JIS), DPostcard (JIS); Custom media sizes: 76.2 x 127 mmto 312 x 470 mm (3 x 5 in to 12.28 x 18.5 in); Tray 2: A4'}, {'Paper Type': 'Paper (coloured, letterhead, light, plain, preprinted, prepunched, recycled, rough, heavy), bond, cardstock, envelope, labels, transparency, vellum'}, {'Paper Weight': 'Tray 1: 60 to 199 g/m²; Tray 2: 60 to 120 g/m²; Optional tray 3, optional duplexer: 60 to 120 g/m2'}, {'Monthly Print Volume': '4,000 to 8,000'}, {'Duty-Cycle': 'Up to 65,000 pages'}, {'Color Output': 'Black and white'}, {'USB': 'Yes'}, {'Toner': 'HP 93A LaserJet Black Toner Cartridge, Part No: CZ192A'}, {'Warranty': '01 year warranty'}]"
Samsung SL-M3820ND 38PPM ProXpress Laser Printer,To be announced,,Out Of Stock,1820,Samsung,https://www.startech.com.bd/image/cache/data/SL-M3820ND-SEE_032_Front_gray-500x500.jpg,"[{'Memory': '128MB'}, {'Print Speed (Black)': '40ppm '}, {'Print Resolution (Black)': ' 1,200 x 1,200 dpi. '}, {'Paper Sizes': 'A4 / A5 / A6 / ISO B5 / JIS B5 / Executive / Letter / Oficio / Folio / Legal / Statement / Custom'}, {'Connectivity': 'Hi-Speed USB 2.0, 10/100 Base TX Ethernet, Wireless 802.11 b/g/n, WiFi Direct, Direct USB'}, {'Warranty': '1 Year Warranty'}]"
"Dell E1715S 17"" Square Screen Monitor",To be announced,,Out Of Stock,1826,Dell,https://www.startech.com.bd/image/cache/data/Dell E1715S 17 S-500x500.jpg,"[{'Display Size': '17""\n'}, {'Display Type': 'Standard Flat Panel Display\n'}, {'Panel Type': 'TN '}, {'Resolution': '1280 x 1024 at 60 Hz\n'}, {'Pixel pitch(MM)': '0.264 mm'}, {'Display Surface': 'Anti-Glare'}, {'Aspect Ratio': 'Standard (5:4)\n'}, {'Viewing Angle': '(160° vertical / 170° horizontal)\n'}, {'Brightness': '250 cd/m2 (typical)\n'}, {'Contrast Ratio': '1000: 1 (typical)\n'}, {'Refresh Rate': '60 Hz\n'}, {'Color Support': '16.7 million colors\n'}, {'Response Time': '5 ms typical (black to white)\n'}, {'VGA': 'Yes'}, {'Display Port': 'Yes'}, {'Tilt': 'Yes'}, {'Vesa Wall Mount': '100 mm'}, {'Security Locker': 'Security lock slot (cable lock sold separately)'}, {'Color': 'Black'}, {'Dimension': 'Dimensions with stand( H x W x D ):\r\n389.5 mm (15.33"") x 374.5 mm (14.74"") x 165.5 mm (6.52"")\n\r\nDimensions without stand( H x W x D ):\r\n306.9 mm (12.08"") x 374.5 mm (14.74"") x 46.5 mm (1.83"")'}, {'Weight': 'Weight (panel only - for VESA mount):\r\n2.08 kg (4.85 lbs)'}, {'Power Consumption': '11W (typical) / 15W (maximum)'}, {'Voltage': '100 VAC to 240 VAC/50 Hz or 60 Hz + 3 Hz/1.5 A (Max.)'}, {'Others': 'Power Consumption Stand-by / Sleep\r\nLess than 0.5 W'}, {'Warranty': '03-Year'}]"
Logitech C270 HD Webcam,"2,599৳","2,860৳",In Stock,1831,Logitech,https://www.startech.com.bd/image/cache/data/c270glamour-lgsilver-500x500.png,
Logitech F310 USB Gamepad,"2,549৳","2,803৳",In Stock,1838,Logitech,https://www.startech.com.bd/image/cache/data/f310-gaming-gamepad-images-500x500.png,
Logitech F710 Wireless Gamepad,"5,349৳","5,900৳",In Stock,1839,Logitech,https://www.startech.com.bd/image/cache/data/f710-500x500.png,
Jovision CloudSEE JVS-N5FL-HF IP Camera,"4,500৳","4,725৳",In Stock,1969,Jovision,https://www.startech.com.bd/image/cache/catalog/XVR/cc-500x500.jpg,
Jovision JVS-ND6616-H2 Series NVR,To be announced,,Out Of Stock,1973,Jovision,https://www.startech.com.bd/image/cache/data/cc camera/Jovision JVS-ND6004-H2-650x489-500x500.jpg,
Canon LBP 6030 Single Function Mono Laser Printer,"16,100৳","17,710৳",In Stock,2030,Canon,https://www.startech.com.bd/image/cache/data/PRINTER/lbp6030-b1-500x500.png,"[{'Print Speed (Black)': ' 7.8secs.'}, {'Print Resolution (Black)': '600x600 dpi'}, {'Paper Sizes': 'A4 / B5 / A5 / LGL* / LTR / EXE / 16K / Custom size / COM10 / Monarch / C5 / DL / ISO-B5\r\nWidth: 76.2 - 215.9mm x Length 188 - 355.6mm '}, {'Connectivity': 'USB 2.0 Hi-Speed'}, {'Warranty': '1 Year Warranty'}]"
Epson EcoTank L1800 Single Function InkTank A3 Photo Printer,"64,000৳","69,850৳",In Stock,2199,EPSON,https://www.startech.com.bd/image/cache/catalog/epson-printer/l-1800/l1800-500x500.jpg,"[{'Print Speed (Black)': '15 1/15 2ppm (Bk/Cl)'}, {'Print Resolution (Black)': '5760 x 1440 dpi (with Variable-Sized Droplet Technology)'}, {'Paper Sizes': 'A3+, A3, B4, A4, A5, A6, B5, 10x15cm (4x6""), 13x18cm (5x7""), 16:9 wide size,\r\nLetter (8.5x11""), Legal (8.5x14""), Half Letter (5.5x8.5""), 9x13cm (3.5x5""),\r\n13x20cm(5x8""), 20x25cm(8x10""), Envelopes: #10(4.125x9.5"")\r\nDL(110x220mm), C4 (229x324mm), C6(114x162mm)'}, {'Connectivity': 'USB 2.0 Hi-Speed'}, {'Warranty': '1 Year Warranty'}]"
ESET Home Office Security Pack New 1-year 5-user ,"3,700৳",,In Stock,2216,Eset,https://www.startech.com.bd/image/cache/catalog/eset/five/eset home office security-500x500.jpg,
ESET Home Office Security Pack New 1-year 10-user,"6,000৳","6,200৳",In Stock,2217,Eset,https://www.startech.com.bd/image/cache/data/BoxShot-ESOS-857x1000-500x500.jpg,
SONY HDR-CX405 9.2MP 30X OPTICAL ZOOM FULL HD HANDYCAM,"25,000৳","27,500৳",In Stock,2277,Sony,https://www.startech.com.bd/image/cache/catalog/DSLR/Sony HDR-CX405 Handy Camera-500x500.png,"[{'Lens': '30xOptical Zoom'}, {'Video Resolution': '1920 x 1080p / 60 fps (28Mbps)'}, {'Memory Card Slot': 'SD / SDHC / microSD / microSDHC / Stick Duo / Stick PRO Duo / Stick PRO Duo (High Speed) / Stick PRO HG Duo / Stick Micro / Stick Micro (Mark 2)'}, {'Battery Life': 'NP-BX1 Rechargeable'}]"
Epson L130 Inktank Printer,"18,400৳","20,240৳",In Stock,2281,EPSON,https://www.startech.com.bd/image/cache/data/PRINTER/L110-500x500.jpg,"[{'Print Speed (Black)': '27 ppm'}, {'Print Resolution (Black)': '5760 Dpi'}, {'Paper Sizes': 'A4, A5, A6, B5, C6, DL'}, {'Connectivity': 'USB2'}, {'Warranty': '1 Year Warranty'}]"
"Dell E2016HV 19.5"" LED Monitor","10,900৳","11,467৳",In Stock,2330,Dell,https://www.startech.com.bd/image/cache/data/MONITOR/DELL 19.5 LED E2015HV-500x500-500x500.jpg,"[{'Display Size': '19.5 Inch'}, {'Display Type': 'LED'}, {'Panel Type': 'TN'}, {'Resolution': 'HD+ (1600x900)'}, {'Pixels Per Inch (PPI)': '93'}, {'Pixel pitch(MM)': '0.271 mm'}, {'Display Surface': 'Anti-Glare'}, {'Viewing Angle': '16:9'}, {'Brightness': '200 cd/m2'}, {'Contrast Ratio': '600:1'}, {'Refresh Rate': '60Hz'}, {'Color Support': ' 16.7 Million'}, {'Color Gamut': '85 % '}, {'Response Time': '5ms'}, {'VGA': 'VGA Port - 1'}, {'Tilt': '-5 degree - +21 degree'}, {'Pivot': 'N/A'}, {'Vesa Wall Mount': '100 x 100 mm'}, {'Color': 'Black'}, {'Dimension': '471.5 x 368.9 x 167mm (with Stand)\r\n471.5 x 275.4 x 51.5 mm (without stand) '}, {'Weight': '2.2Kg (with Stand)'}, {'Power Consumption': '14 Watt'}, {'Warranty': '03-years'}]"
ESET Home Office Security Pack New 1-year 15-user,"8,000৳","8,000৳",In Stock,2342,Eset,https://www.startech.com.bd/image/cache/data/BoxShot-ESOS-857x1000-500x500.jpg,
ESET Home Office Security Pack New 1-year 20-user,"9,800৳","9,800৳",In Stock,2343,Eset,https://www.startech.com.bd/image/cache/data/BoxShot-ESOS-857x1000-500x500.jpg,
ESET Home Office Security Pack New 3-years 25-user,"22,000৳","22,000৳",In Stock,2344,Eset,https://www.startech.com.bd/image/cache/data/BoxShot-ESOS-857x1000-500x500.jpg,
Toshiba 4TB Sata Desktop Hard Disk ,"9,500৳","10,310৳",In Stock,2361,Toshiba,https://www.startech.com.bd/image/cache/data/HARD DISK/5tb-500x500.jpg,"[{'Buffer size': '64 MByte'}, {'Non-operating (Maximum)': '300 G, with 2 ms half sine wave '}, {'Single track seek time (read)': '0.5 ms'}, {'Single track seek time (write)': '0.6 ms'}, {'Supported interface standards': 'ATA-8\r\nSerial ATA 3.0 '}, {'Internal or External': 'Internal'}, {'Capacity (GB)': '4000 GB'}, {'RPM': '5400'}, {'Warranty': '2 Year'}]"
Microlab M-111 2.1 Speaker,To be announced,,Out Of Stock,2382,Microlab,https://www.startech.com.bd/image/cache/data/Speakers/111-500x500.jpg,[{'Manufacturing Warranty': '1 year'}]
Microlab TMN1 2:1 Speaker,"4,500৳","4,900৳",In Stock,2385,Microlab,https://www.startech.com.bd/image/cache/catalog/speaker/microlab/tmn1/tmn1-01-500x500.webp,[{'Manufacturing Warranty': '1 year'}]
EPSON TM-U220A IMPACT POS PRINTER,To be announced,,Up Coming,2392,EPSON,https://www.startech.com.bd/image/cache/data/pos printer/tmu220-500x500.jpg,"[{'Print Speed (Black)': 'Max 150mm/s'}, {'Warranty': '1 Year Warranty'}]"
Zebra ZXP Series 3 Single Sided ID Card Printer Without Ribbon & Card,To be announced,,Out Of Stock,2394,Zebra,https://www.startech.com.bd/image/cache/catalog/printer/zebra/zxp3/zxp3-1-500x500.jpg,"[{'Print Speed': 'Maximum Mono Print Speed: 4.8 Second\r\nMaximum Color Print Speed: 20 Second'}, {'Resolution': '300 dpi'}, {'Print Technology': 'Direct to Card'}, {'Display': 'Display Screen Type: LCD'}, {'Interface': 'USB V2.0 (cable included) - standard'}, {'Others': 'Single sided cards'}, {'Sizes': ' 2.12"" x 3.38"" - CR-80 Card'}, {'Types': 'PVC Card\r\nPVC Composite\r\nMagnetic Stripe Card'}, {'Others': 'Media Load Type: Auto Feed\r\nMedia Handling:\r\n1 x Feeder 100 Card\r\n1 x Output Hopper 45 Card\r\nMedia Size: 2.12"" x 3.38"" - CR-80 Card\r\nMedia Thickness: 30 mil'}, {'Color': 'Black'}, {'Dimensions (W x D x H)': 'Height: 12.2""\r\nWidth: 7.9""\r\nDepth: 14.5""'}, {'Weight': '12.20 lb (Approximate)'}, {'Voltage': '110 V AC\r\n220 V AC'}, {'Memory capacity:': 'Standard Memory: 32 MB'}, {'Resolution:': 'Maximum Print Resolution: 300 dpi\n'}, {'Warranty': '01 Year Warranty'}, {'Cartridge/ Toner Model No.': '1. 52.703.01 Zebra ZXP Series 3 Black Ribbon(2000 Print) 2. 52.703.04 Zebra ZXP Series 3 Color Ribbon(280 Print), 3. 130.761.66 K2 Mango TK 28 RFID Card\n'}]"
Zebra Barcode Lebel 105SL INDUSTRIAL PRINTER,To be announced,,Out Of Stock,2395,Zebra,https://www.startech.com.bd/image/cache/data/pos printer/105slplus-500x500.jpg,"[{'Print Speed (Black)': '12 inch or 305 mm/sec'}, {'Print Resolution (Black)': '203/300 DPI'}, {'Warranty': '01 year service warranty without head'}]"
Sewoo LK-Tl200 Thermal POS Printer,"13,500৳","14,850৳",In Stock,2396,Sewoo,https://www.startech.com.bd/image/cache/catalog/printer/sewoo/sewoo-lk-tl212/sewoo-lk-t210-thermal-receipt-printer-500x500.jpg,
TOTOLINK N300RT 300mbps Wi-Fi Router,"1,270৳","1,380৳",In Stock,2431,TOTOLINK,https://www.startech.com.bd/image/cache/data/Router/N300RT-600x600-500x500.JPG,"[{'Reception Sensitivity': '270M: -61 dBm@10% PER  \r\n135M: -65 dBm@10% PER \r\n54M: -68 dBm@10% PER \r\n11M: -85 dBm@8% PER \r\n6M: -88 dBm@10% PER \r\n1M: -90 dBm@8% PER '}, {'Interface': '4 *10/100Mbps LAN Ports \r\n1 *10/100Mbps WAN Port'}, {'Button': 'RST WPS Button, Power ON/OFF '}, {'External Power Supply': '9V DC/0.5A '}, {'Antenna Type': '2 *5dBi External Fixed Antennas  '}, {'Wireless Standards': 'IEEE 802.11n, IEEE 802.11g, IEEE 802.11b '}, {'Frequency': '2.4~2.4835GHz '}, {'Wireless Security': '64/128-bit WEP, WPA/WPA2, WPA-PSK/WPA2-PSK (TKIP/AES) '}]"
Totolink N300RH 300MBPS 2 Antenna Wi-Fi Router,To be announced,,Out Of Stock,2432,TOTOLINK,https://www.startech.com.bd/image/cache/data/Router/N300RH-600x600-500x500.JPG,"[{'Antenna': '2*11dBi Detachable Antennas (2*5dBi old model for Thailand) '}, {'Button': 'RST/WPS Button '}, {'Frequency': '2.4~2.4835GHz '}, {'Interface': '4*10/100Mbps LAN Ports \r\n1*10/100Mbps WAN Port '}, {'Network Standard': 'IEEE 802.11n, IEEE 802.11g, IEEE 802.11b '}, {'Encryption': '64/128-bit WEP, WPA/WPA2, WPA-PSK/WPA2-PSK (TKIP/AES) '}, {'Others': '270M: -61 dBm@10% PER \r\n135M: -65 dBm@10% PER \r\n54M: -68 dBm@10% PER \r\n11M: -85 dBm@8% PER \r\n6M: -88 dBm@10% PER \r\n1M: -90 dBm@8% PER '}, {'Power Mode': '9V DC/0.5A '}, {'Warranty': '1 year'}]"
Posiflex 3870 Barcode Scaner,To be announced,,Out Of Stock,2455,Posiflex,https://www.startech.com.bd/image/cache/data/scanner/POSIFLEX-CD-3860-BARCODE-SCANNER-500x500.png,
Zebex Z-3220 Barcode Scanner,"3,500৳","3,850৳",In Stock,2460,Zebex,https://www.startech.com.bd/image/cache/data/scanner/Z-3220.p1.g-500x500.jpg,
Zebex Z-3250 Handy Wireless CCD Scanner,To be announced,,Out Of Stock,2462,Zebex,https://www.startech.com.bd/image/cache/data/scanner/Z-325x.p1.g-500x500.jpg,
Jovision JVS-ND6632-H2 Series NVR,"18,000৳","18,900৳",In Stock,2472,Jovision,https://www.startech.com.bd/image/cache/data/cc camera/Jovision JVS-ND6004-H2-650x489-500x500.jpg,
TP-Link TL-WA901ND 450Mbps Wireless N Access Point,"4,219৳","4,641৳",In Stock,2576,TP-Link,https://www.startech.com.bd/image/cache/catalog/router/tp-link/tl-wa901nd/tl-wa901nd-1-500x500.jpg,"[{'Interface': 'One 10/100M Ethernet Port(RJ45)\r\nSupport Passive PoE'}, {'Button': 'WPS/Reset, Power On/Off'}, {'External Power Supply': '12VDC/1A'}, {'Wireless Standards': 'IEEE 802.11n, IEEE 802.11g, IEEE 802.11b'}, {'Frequency': '2.4-2.4835GHz'}]"
TP-Link TL-WA850RE 300Mbps Universal Wi-Fi Range Extender,"1,849৳","2,034৳",In Stock,2578,TP-Link,https://www.startech.com.bd/image/cache/catalog/router/TL-WA850RE-01-500x500.jpg,"[{'Interface': '1 * 10/100M Ethernet Port (RJ45)'}, {'Button': 'RE (Range Extender) Button, Reset Button'}, {'External Power Supply': '12VDC/1A'}, {'Wireless Standards': 'IEEE 802.11n, IEEE 802.11g, IEEE 802.11b'}, {'Frequency': '2.4~2.4835GHz'}]"
TP-Link TL-WN823N 300Mbps Wireless USB LAN Card,"1,029৳","1,132৳",In Stock,2583,TP-Link,https://www.startech.com.bd/image/cache/catalog/landCard/TL-WN823N-05-500x500.jpg,"[{'Antenna': 'Internal'}, {'Dimensions (L x W x H )': '( W x D x H ) 1.54 x 0.72 x 0.31 in. (39 x 18.35 x 7.87mm)\n'}, {'Interface': 'USB 2.0'}, {'Data Rate': '11b: Up to 11Mbps(dynamic)\r\n11g: Up to 54Mbps(dynamic)\r\n11n: Up to 300Mbps(dynamic)'}, {'Frequency': '2.400~2.4835GHz'}, {'Standards': 'IEEE 802.11b, IEEE 802.11g, IEEE 802.11n'}, {'System Requirements': 'Windows 10/8.1/8/7/XP (32/64bits),\r\nMac OS X 10.9~10.13, Linux 2.6.24~4.9.60'}, {'Wireless Modes': 'Soft AP Mode\r\nClient Mode (support Ad-hoc/Infrastructure network)'}, {'Wireless Security': '64/128-bit WEP\r\nWPA-PSK / WPA2-PSK\r\nWPA / WPA2'}]"
Totolink N300UM 300mbps USB Network Adapter,850৳,935৳,In Stock,2586,TOTOLINK,https://www.startech.com.bd/image/cache/catalog/landCard/N300UM-500x500.jpg,"[{'Interface': 'USB 2.0'}, {'Transfer Rate': '300 Mbps'}]"
Logitech G402 Hyperion Fury ULTRA-FAST FPS GAMING MOUSE,"3,449৳","3,793৳",In Stock,2592,Logitech,https://www.startech.com.bd/image/cache/catalog/mouse/logitech/g402/logitech-g402-1-500x500.jpg,"[{'Keys': '8 programmable buttons.\r\nButtons (Left / Right): 20 million clicks'}, {'Connection Type': 'USB'}, {'Optical Sensor Resolution': 'Hyperion Fury combines an optical sensor featuring Logitech Delta Zero technology.'}, {'Cable Length': ' 2.1 m'}, {'Acceleration': 'Max. acceleration: >16G'}, {'Button': '8 programmable buttons\r\nButtons (Left / Right): 20 million clicks'}, {'Color': 'Black'}, {'Weight': 'Mouse plus cable - 144 grams.\r\nMouse without cable - 108 grams.'}, {'Warranty': '02 years'}]"
TP-Link SF1005D 5 Port,729৳,801৳,In Stock,2593,TP-Link,https://www.startech.com.bd/image/cache/catalog/Switch/TL-SF1005D-04-500x500.jpg,"[{'Port': '5'}, {'Data transfer rate': '100 Mbps'}]"
TP-Link TL-SF1008D 8Port 10/100Mbps Desktop Switch,879৳,970৳,In Stock,2594,TP-Link,https://www.startech.com.bd/image/cache/catalog/Switch/TL-SF1008D-UN-V7-04-500x500.jpg,"[{'Port': '8'}, {'Data transfer rate': '100 Mbps'}]"
TP-Link Switch SF1016D 16 Port 10/100 Plastic Body Switch,"2,319৳","2,550৳",In Stock,2595,TP-Link,https://www.startech.com.bd/image/cache/catalog/Switch/TL-SF1016D-01-500x500.jpg,"[{'Port': '16'}, {'Data transfer rate': '100 Mbps'}]"
TP-Link TL-SF1024D 24 Port Switch,"4,590৳","5,050৳",In Stock,2596,TP-Link,https://www.startech.com.bd/image/cache/catalog/Switch/TP-Link TL-SF1024D 24 Port-500x500.jpg,"[{'Port': '24'}, {'Data transfer rate': '10/100Mbps'}]"
Netgear GS308 8-Port Gigabit Desktop Switch,"3,650৳","4,015৳",In Stock,2598,NETGEAR,https://www.startech.com.bd/image/cache/catalog/Switch/netgear_gs308_1_-500x500.jpg,"[{'Dimensions (L x W x H )': '158 x 101 x 29 mm'}, {'Port': '8-Port x 10/100/1000\n'}, {'Data Transmission Rate': '16 Gbps'}, {'MAC Address Table': '2K'}, {'Warranty': '3 years'}]"
Mikrotik RB951G-2HnD Wireless SOHO Gigabit Access Point Router Board,"9,200৳","10,120৳",In Stock,2607,Mikrotik,https://www.startech.com.bd/image/cache/catalog/router1/Mikrotik RB951G-2HnD Router-500x500.png,"[{'Interface': '(5) 10/100/1000 Gigabit Ethernet Ports, (1) USB 2.0 Port'}, {'Wireless Standards': 'None'}, {'Frequency': '600 MHz'}]"
Mikrotik RB2011UiAS-2HnD-IN 2 Antenna Gigabit Ethernet Router,"13,800৳","15,180৳",In Stock,2608,Mikrotik,https://www.startech.com.bd/image/cache/catalog/router1/Mikrotik RB2011UiAS-2HnDa Router-500x500.png,"[{'Interface': '2 x External'}, {'Wireless Standards': 'EEE 802.11b,g,n'}]"
HP Pro200 M252n Color Laser Printer,To be announced,,Out Of Stock,2613,HP,https://www.startech.com.bd/image/cache/catalog/printer/hp-printer/m252n/m252n-01-500x500.jpg,"[{'Print Speed (Black)': '19PPM'}, {'Print Resolution (Black)': '600 x 600dpi'}, {'Paper Sizes': 'A4 (210 x 297 mm); A5 (148 x 210 mm); A6 (105 x 148 mm); B5 (176 x 250 mm); DL (110 x 220 mm); C6 (114\u2009×\u2009162 mm)'}, {'Connectivity': '1 Hi-Speed USB 2.0'}, {'Warranty': '1 Year Warranty'}]"
Mikrotik CCR1016-12S-1S+ Cloud Core Industrial Grade 10G Router,To be announced,,Out Of Stock,2618,Mikrotik,https://www.startech.com.bd/image/cache/catalog/router1/Mikrotik CCR1016-12S-1S+ Router-500x500.jpg,"[{'Interface': 'USB ports: 1 x 24 V - 24 V'}, {'Wireless Standards': 'None'}, {'Frequency': '1.2 GHz'}]"
Mikrotik CCR1036-8G-2S+ 10G 1U Rackmount 8 Port Gigabit Ethernet Router,"120,500৳","132,550৳",In Stock,2622,Mikrotik,https://www.startech.com.bd/image/cache/catalog/router1/Mikrotik CCR1036-8G-2S+-500x500.jpg,"[{'Button': 'Mode button: Yes'}, {'Frequency': 'CPU nominal frequency: 1.2 GHz'}, {'Ports': '10/100/1000 Ethernet ports: 8\r\nSFP+ ports: 2\r\nNumber of USB ports:\t1'}, {'Operating System Support': 'RouterOS'}, {'Power Mode': 'Number of AC inputs: 2\r\nAC input range: 100-240\r\nMax power consumption: 73 W\r\nFAN count: 2'}, {'Dimension': '443 x 193 x 44 mm'}, {'Warranty': '1 year Warranty'}]"
HP 8GB (1x8GB) DDR4-2133 ECC Reg RAM,To be announced,,Out Of Stock,2633,HP,https://www.startech.com.bd/image/cache/catalog/RAM/HP 8GB (1x8GB) DDR4-500x500.jpg,
HP 8GB (1x8GB) DDR3-1600 ECC Reg RAM,To be announced,,Out Of Stock,2634,HP,https://www.startech.com.bd/image/cache/catalog/RAM/HP 8GB (1x8GB) DDR3-1600 ECC Reg RAM-500x500.jpg,
High Quality RJ-6 PER MITER,To be announced,,Out Of Stock,2635,Non-Brand,https://www.startech.com.bd/image/cache/catalog/cable/CABLE rj6-500x500.jpg,
BNC JACK,70৳,74৳,In Stock,2636,Non-Brand,https://www.startech.com.bd/image/cache/catalog/cable/bnc-500x500.png,
Corsair Vengeance LPX 8GB DDR4 2400MHz RAM,To be announced,,Out Of Stock,2667,Corsair,https://www.startech.com.bd/image/cache/catalog/RAM/VENG_LPX_BLK_01-500x500.png,"[{'Type': 'DDR4'}, {'Capacity': ' 8GB Kit (1 x 8GB)'}, {'Frequency': '2400MHz'}, {'Operating voltage': '1.2V\n'}, {'Heat Sink Color': 'BLACK'}, {'Pin': ' 288'}, {'Warranty': 'Life Time Warranty '}]"
Corsair Vengeance LPX 4GB (1x4GB) DDR4 DRAM 2400MHz,"2,300৳","2,650৳",In Stock,2669,Corsair,https://www.startech.com.bd/image/cache/catalog/RAM/VENG_LPX_BLK_01-500x500.png,[{'Warranty': 'Lifetime Warranty'}]
Asus XONAR DGX PCI Express Sound Card,To be announced,,Out Of Stock,2696,Asus,https://www.startech.com.bd/image/cache/catalog/Sound Card/Asus/Asus XONAR DGX PCI Express Sound Card/ASUS Xonar DGX-1-500x500.jpg,"[{'Interface': 'PCI-E'}, {'Playback bit': '96KHz/24bit'}, {'Speaker supported': '5.1'}, {'Warranty': '1 Year'}]"
Logitech Z906 5.1 Speaker,"40,999৳","45,098৳",In Stock,2714,Logitech,https://www.startech.com.bd/image/cache/catalog/Speaker/z906-gallery-500x500.png,"[{'Frequency': '35 Hz-20 KHz'}, {'Total Speakers': '5:1'}]"
"HP 35A Toner Cartridge (For  LJP1005, P1006)","5,500৳","5,970৳",In Stock,2739,HP,https://www.startech.com.bd/image/cache/catalog/Toner/HP 35A Toner-500x500.png,"[{'Printing Color': 'Black'}, {'Supported Printer': 'HP LaserJet P1005/ P1006 Printer'}, {'Page Yield': '1,500 pages'}]"
"HP 49A Black Toner (For LJ1320, 1160, 3390)",To be announced,,Out Of Stock,2740,HP,https://www.startech.com.bd/image/cache/catalog/Toner/HP 49A Toner-500x500.png,"[{'Printing Color': 'Black'}, {'Supported Printer': 'HP LaserJet 1160, 1320, HP 3390, LaserJet 1160/1160Le/1320/1320n/1320nw/1320t/1320tn/ 3390'}, {'Page Yield': '2,500 pages'}]"
